episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,success,crash,out,max_step,length,rc,cost,raw_episode_reward_mean,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default/num_agent_steps_trained,info/learner/default/num_grad_updates_lifetime,info/learner/default/diff_num_grad_updates_vs_sampler_policy,info/learner/default/learner_stats/allreduce_latency,info/learner/default/learner_stats/grad_gnorm,info/learner/default/learner_stats/cur_kl_coeff,info/learner/default/learner_stats/cur_lr,info/learner/default/learner_stats/total_loss,info/learner/default/learner_stats/policy_loss,info/learner/default/learner_stats/vf_loss,info/learner/default/learner_stats/vf_explained_var,info/learner/default/learner_stats/kl,info/learner/default/learner_stats/entropy,info/learner/default/learner_stats/entropy_coeff,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_mean_value,info/learner/default/custom_metrics/meta_update/raw_lcf_adv_std_value,info/learner/default/custom_metrics/meta_update/new_policy_ego_loss,info/learner/default/custom_metrics/meta_update/old_policy_logp_loss,info/learner/default/custom_metrics/meta_update/lcf_lcf_adv_loss,info/learner/default/custom_metrics/meta_update/lcf_final_loss,info/learner/default/custom_metrics/meta_update/grad_value,info/learner/default/custom_metrics/meta_update/lcf_deg,info/learner/default/custom_metrics/meta_update/lcf_param,info/learner/default/custom_metrics/meta_update/coordinated_adv,info/learner/default/custom_metrics/meta_update/global_adv,info/learner/default/custom_metrics/meta_update/lcf_std_deg,info/learner/default/custom_metrics/meta_update/lcf_std_param,info/learner/default/custom_metrics/meta_update/lcf,info/learner/default/custom_metrics/meta_update/lcf_std
nan,nan,nan,nan,0,0,0,0,0,36490,36490,1100,1100,100,100,1100,100,36490,False,0,11,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-18,1777548918,3.079547882080078,35.86125826835632,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,35.86125826835632,0,11,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1100,1100,36490,36490,nan,nan,nan,nan,0,0,[],[],3223.527,1.997,50086.624,1222.716,81.785,1100,1100,36490,36490,49.0,26.080000000000002,[],[],30.0,5715.5,334.5,0.0,26.892060905787464,1.0125,0.0003,1.9964306704428936,-0.03642667446653845,1.3487684165419482,0.0,0.014994799402473344,2.6077875012782084,0.0,-0.2643508,1.3066424,-0.012601899932035142,-2.6017935230113842,-0.0006325276199334787,-0.00818784348508372,0.07599191316230981,2.7529028198667524,0.030597465772569055,-0.2651772891220012,2.1778620802150626e-05,9.188619094843164,-2.281844712412133,0.03406579466382368,0.10182059928754995
nan,nan,nan,nan,0,0,0,0,0,40425,40425,1200,1200,100,100,1200,100,40425,False,0,12,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-21,1777548921,2.8389363288879395,38.70019459724426,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,38.70019459724426,0,12,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1200,1200,40425,40425,nan,nan,nan,nan,0,0,[],[],3157.685,1.808,55303.912,1259.194,79.416,1200,1200,40425,40425,47.925,26.0,[],[],30.0,6378.0,327.0,0.0,27.310415059457007,1.0125,0.00030000000000000003,2.922188143817466,-0.03374790599505694,1.098932515056306,0.0,0.01712906043772152,2.6121465562864112,0.0,0.05389199,1.2929381,-0.01454878975879789,-2.6208400708256345,0.015622099796497493,-0.09207265922006706,-0.31192742684983055,3.2769263342759283,0.036426529853502074,0.07409039856909772,0.0016313899434559668,9.157020701893037,-2.2852890818307485,0.038114759566742616,0.1018069242043162
nan,nan,nan,nan,0,0,0,0,0,44276,44276,1300,1300,100,100,1300,100,44276,False,0,13,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-23,1777548923,2.6674506664276123,41.367645263671875,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,41.367645263671875,0,13,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1300,1300,44276,44276,nan,nan,nan,nan,0,0,[],[],3068.986,1.607,62225.414,1287.125,77.693,1300,1300,44276,44276,48.2,26.0,[],[],30.0,7025.5,319.5,0.0,26.536828909041777,1.0125,0.0003,2.753021099878242,-0.04212195103245904,0.9040939077269285,0.0,0.017404188513683038,2.6234953198581934,0.0,-0.06617944,0.9921728,-0.02189780631517295,-2.60225852108741,0.00909459802751985,-0.039169281413064236,-0.22800613497438038,3.7820091378386134,0.04204741700019051,-0.05715602683886894,0.0005131472060059797,9.160726228999327,-2.284884466999466,0.04737864253106775,0.10160184925397737
nan,nan,nan,nan,0,0,0,0,0,48111,48111,1400,1400,100,100,1400,100,48111,False,0,14,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-26,1777548926,2.557554244995117,43.92519950866699,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,43.92519950866699,0,14,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1400,1400,48111,48111,nan,nan,nan,nan,0,0,[],[],2996.807,1.328,75293.577,1311.633,76.241,1400,1400,48111,48111,45.36666666666667,26.0,[],[],30.0,7663.0,317.0,0.0,19.929097820159555,1.0125,0.0003,1.587681988675118,-0.05763024119678591,0.5968235906858848,0.0,0.015776331376973686,2.622124836013073,0.0,0.0029036799,0.76540625,-0.028580335847868808,-2.5992219474166633,-0.023095719016675866,-0.03579459021809481,-0.37094238570862215,3.958949828316256,0.04401708923999232,-0.01477392785419078,4.953349662173423e-06,9.139373452220891,-2.2872179004716857,0.038465594270550976,0.10162954392349559
nan,nan,nan,nan,0,0,0,0,0,51946,51946,1500,1500,100,100,1500,100,51946,False,0,15,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-29,1777548929,2.561591863632202,46.486791372299194,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,46.486791372299194,0,15,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,51946,51946,nan,nan,nan,nan,0,0,[],[],2934.572,1.115,89702.382,1339.809,74.638,1500,1500,51946,51946,46.825,26.0,[],[],30.0,8298.0,317.0,0.0,14.086218727636254,1.0125,0.0003,0.9512620127723208,-0.06196522473478616,0.33753602307905833,0.0,0.016805522308838885,2.6243548626036155,0.0,-0.016407382,0.5771774,-0.006773740581451193,-2.588231551647186,-0.017689369256009023,-0.023000089603773023,0.005090260997531004,3.52300028954867,0.03916448819040157,-0.026617285992784227,0.00011463432015261788,9.14027201419322,-2.2871196347211225,0.040104143042618126,0.10167680896414359
nan,nan,nan,nan,0,0,0,0,0,55781,55781,1600,1600,100,100,1600,100,55781,False,0,16,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-31,1777548931,2.5534636974334717,49.040255069732666,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,49.040255069732666,0,16,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1600,1600,55781,55781,nan,nan,nan,nan,0,0,[],[],2912.06,0.904,110612.2,1370.658,72.958,1600,1600,55781,55781,46.875,25.975,[],[],30.0,8933.0,317.0,0.0,13.030851709664693,1.0125,0.0003,0.7417520877912523,-0.06520793070947004,0.2751177313348909,0.0,0.01702730349507036,2.614834112257469,0.0,-0.00054526806,0.50031006,-0.013290777310066915,-2.5947530549019575,-0.012199811592392942,-0.01013136977412157,-0.29922132465144385,3.3165383067754703,0.036867281887944345,-0.006648956574229525,-3.040946817236545e-05,9.148035190399364,-2.286270665968333,0.03303009796371968,0.10169932863943532
nan,nan,nan,nan,0,0,0,0,0,59616,59616,1700,1700,100,100,1700,100,59616,False,0,17,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-34,1777548934,2.5781829357147217,51.61843800544739,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,51.61843800544739,0,17,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1700,1700,59616,59616,nan,nan,nan,nan,0,0,[],[],2873.167,0.782,127867.325,1390.488,71.917,1700,1700,59616,59616,46.06666666666666,26.0,[],[],30.0,9568.0,317.0,0.0,12.707316631288364,1.0125,0.0003,0.5533611459958213,-0.06739474841890014,0.31904599750781154,0.0,0.017896389972975872,2.618928234595952,0.0,-0.10414752,0.5052281,-0.015985915091960123,-2.5971384815871716,-0.0038244688210249895,-0.009662775971655586,-0.17139870384271488,2.8551037487257815,0.03173403297282175,-0.10607975276598332,6.296227902566898e-05,9.16460693250836,-2.284460832408644,0.03147227661328196,0.10192548907333296
nan,nan,nan,nan,0,0,0,0,0,63451,63451,1800,1800,100,100,1800,100,63451,False,0,18,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-36,1777548936,2.7221667766571045,54.34060478210449,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,54.34060478210449,0,18,0.36347079277038574,nan,nan,nan,nan,nan,nan,nan,nan,1800,1800,63451,63451,nan,nan,nan,nan,0,0,[],[],2837.993,0.654,152859.215,1407.374,71.054,1800,1800,63451,63451,50.50000000000001,26.475,[],[],30.0,10203.0,317.0,0.0,10.108541123677716,1.0125,0.0003,0.3846835063843746,-0.06957470329403218,0.23143432021991708,0.0,0.01773703788502479,2.620346142926554,0.0,-0.047005918,0.44408545,-0.0113030280219391,-2.5999604877084495,-0.007639557844816683,0.004838404661236824,-0.22536313183400125,2.939382732053262,0.03267146734759664,-0.05039853435248548,-0.0001224228220053192,9.186449939149217,-2.282080694012329,0.03475416756519624,0.10226504162470351
86.08368325260328,86.08368325260328,1.434728054210047,1867.0,1,0,0,0,0,67496,67496,1900,1900,100,100,1900,100,67496,False,1,19,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-40,1777548940,3.2717199325561523,57.612324714660645,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,57.612324714660645,0,19,0.36347079277038574,0.0,0.5333333333333333,0.36666666666666664,0.1,1867.0,-1.0,0.0,86.08368325260328,1900,1900,67496,67496,86.08368325260328,86.08368325260328,86.08368325260328,1867.0,1,0,[86.08368325260328],[1867],2833.847,0.53,188762.556,1420.559,70.395,1900,1900,67496,67496,42.080000000000005,26.46,[86.08368325260328],[1867],30.0,10855.5,334.5,0.0,20.73998683158037,1.0125,0.0003,1.291050345256035,-0.02663684222780328,0.5900975224353484,0.0,0.017967505628458544,2.6320618280723913,0.0,0.18479572,0.72705275,0.0034125295831519773,-2.6100047814404523,0.0008720796472339627,-0.006521549955722763,0.17981447527288563,3.0642698420302388,0.03406064571203736,0.18542977026955293,-0.0001082410141222041,9.209855536657445,-2.279535692796363,0.032256307401713986,0.10237375584401907
86.08368325260328,86.08368325260328,1.434728054210047,1867.0,0,0,0,0,0,70459,70459,2000,2000,100,100,2000,100,70459,False,1,20,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-43,1777548943,3.482177734375,61.094502449035645,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,61.094502449035645,0,20,0.36347079277038574,0.0,0.5333333333333333,0.36666666666666664,0.1,1867.0,-1.0,0.0,86.08368325260328,2000,2000,70459,70459,86.08368325260328,86.08368325260328,86.08368325260328,1867.0,0,0,[86.08368325260328],[1867],2831.085,0.562,178026.486,1374.874,72.734,2000,2000,70459,70459,34.8,26.339999999999996,[86.08368325260328],[1867],30.0,11435.5,244.5,0.0,24.156974080055353,1.0125,0.0003,1.4806555608296956,-0.016757067115038958,0.9342648283027265,0.0,0.010695969773223624,2.4941300333762655,0.0,0.629176,0.9771857,-0.0007676031934379629,-2.4696351263258194,0.0021651279623446378,3.6072827280842385e-06,0.09178327525156842,2.8610941654904107,0.031800702395510035,0.631291752762379,0.00028333085492980017,9.212451703299475,-2.2792539137386236,0.033509498843258864,0.10236411503272946
86.08368325260328,86.08368325260328,1.434728054210047,1867.0,0,0,0,0,0,73495,73495,2100,2100,100,100,2100,100,73495,False,1,21,9444c_00000,0c44f5e1ddc24a989f0fbe3538c45afe,2026-04-30_04-35-47,1777548947,3.4281134605407715,64.52261590957642,85597,guri-AMD-Ryzen-7-9800X3D-8-Core-Processor,10.0.0.222,64.52261590957642,0,21,0.36347079277038574,0.0,0.5333333333333333,0.36666666666666664,0.1,1867.0,-1.0,0.0,86.08368325260328,2100,2100,73495,73495,86.08368325260328,86.08368325260328,86.08368325260328,1867.0,0,0,[86.08368325260328],[1867],2865.901,0.69,144875.963,1336.538,74.82,2100,2100,73495,73495,36.2,26.02,[86.08368325260328],[1867],30.0,11933.0,252.0,0.0,29.95517131436935,1.0124999999999997,0.0003,2.536919282756672,-0.023452425137678586,1.2759137050866491,0.0,0.010533297041986923,2.4733910754175468,0.0,0.4766618,1.194868,0.003289146350132297,-2.4621506176742853,0.0008521835952248286,0.051772453871549634,-0.0013275529778398135,3.1523158642645694,0.03504020888880492,0.4776800482194616,0.0008146307003163897,9.205159178508149,-2.28004661938927,0.038478203679749204,0.10250943743397434
